identifier,creatureType,Time,CanReproduce,CanGrow,CanAttack,Energy,MaxEnergy,Size,Age,Activity,herbivores,carnivores,plants,herbivores_e,carnivores_e,plants_e
13,0,37,0,0,0,0.8438741,5,1,1.571017,3,7,2,0,7,2,0
7,0,37,0,0,0,0.6287384,5,1,3.721913,3,7,2,0,7,2,0
8,0,37,0,0,0,2.174012,5,4.298342,3.61792,3,7,2,0,7,2,0
9,0,37,0,0,0,0.7209537,5,1,2.799979,3,7,2,0,7,2,0
11,0,37,0,0,0,0.8287716,5,1,1.722024,2,7,2,0,7,2,0
12,1,37,0,0,0,0.843074,10,1,1.579018,1,7,2,0,7,2,0
13,0,37,0,0,0,0.8437741,5,1,1.572017,3,7,2,0,7,2,0
7,0,37,0,0,0,0.6286384,5,1,3.722913,3,7,2,0,7,2,0
8,0,37,0,0,0,2.173912,5,4.298342,3.61892,3,7,2,0,7,2,0
9,0,37,0,0,0,0.7208537,5,1,2.800979,3,7,2,0,7,2,0
11,0,37,0,0,0,0.8286716,5,1,1.723024,2,7,2,0,7,2,0
12,1,37,0,0,0,0.8429739,10,1,1.580018,1,7,2,0,7,2,0
13,0,37,0,0,0,0.8436741,5,1,1.573017,3,7,2,0,7,2,0
7,0,37,0,0,0,0.6285384,5,1,3.723912,3,7,2,0,7,2,0
8,0,37,0,0,0,2.173812,5,4.298342,3.61992,3,7,2,0,7,2,0
9,0,37,0,0,0,0.7207537,5,1,2.801979,3,7,2,0,7,2,0
11,0,37,0,0,0,0.8285716,5,1,1.724025,2,7,2,0,7,2,0
12,1,37,0,0,0,0.8428739,10,1,1.581018,1,7,2,0,7,2,0
13,0,37,0,0,0,0.843574,5,1,1.574018,3,7,2,0,7,2,0
7,0,37,0,0,0,0.6284384,5,1,3.724912,3,7,2,0,7,2,0
8,0,37,0,0,0,2.173712,5,4.298342,3.62092,3,7,2,0,7,2,0
9,0,37,0,0,0,0.7206537,5,1,2.802979,3,7,2,0,7,2,0
11,0,37,0,0,0,0.8284715,5,1,1.725025,2,7,2,0,7,2,0
12,1,37,0,0,0,0.8427739,10,1,1.582018,1,7,2,0,7,2,0
13,0,37,0,0,0,0.843474,5,1,1.575018,3,7,2,0,7,2,0
7,0,37,0,0,0,0.6283383,5,1,3.725912,3,7,2,0,7,2,0
8,0,37,0,0,0,2.173612,5,4.298342,3.62192,3,7,2,0,7,2,0
9,0,37,0,0,0,0.7205536,5,1,2.803979,3,7,2,0,7,2,0
11,0,37,0,0,0,0.8283715,5,1,1.726025,2,7,2,0,7,2,0
12,1,37,0,0,0,0.8426739,10,1,1.583018,1,7,2,0,7,2,0
13,0,37,0,0,0,0.843374,5,1,1.576018,3,7,2,0,7,2,0
7,0,37,0,0,0,0.6282383,5,1,3.726912,3,7,2,0,7,2,0
8,0,37,0,0,0,2.173512,5,4.298342,3.62292,3,7,2,0,7,2,0
9,0,37,0,0,0,0.7204536,5,1,2.804979,3,7,2,0,7,2,0
11,0,37,0,0,0,0.8282715,5,1,1.727025,2,7,2,0,7,2,0
12,1,37,0,0,0,0.8425739,10,1,1.584018,1,7,2,0,7,2,0
13,0,37,0,0,0,0.843274,5,1,1.577018,3,7,2,0,7,2,0
7,0,37,0,0,0,0.6281383,5,1,3.727912,3,7,2,0,7,2,0
8,0,37,0,0,0,2.173412,5,4.298342,3.62392,3,7,2,0,7,2,0
9,0,37,0,0,0,0.7203536,5,1,2.805979,3,7,2,0,7,2,0
11,0,37,0,0,0,0.8281715,5,1,1.728025,2,7,2,0,7,2,0
12,1,37,0,0,0,0.8424739,10,1,1.585018,1,7,2,0,7,2,0
13,0,37,0,0,0,0.843174,5,1,1.578018,3,7,2,0,7,2,0
7,0,37,0,0,0,0.6280383,5,1,3.728912,3,7,2,0,7,2,0
8,0,37,0,0,0,2.173312,5,4.298342,3.62492,3,7,2,0,7,2,0
9,0,37,0,0,0,0.7202536,5,1,2.806979,3,7,2,0,7,2,0
11,0,37,0,0,0,0.8280715,5,1,1.729025,2,7,2,0,7,2,0
12,1,37,0,0,0,0.8423738,10,1,1.586018,1,7,2,0,7,2,0
13,0,37,0,0,0,0.843074,5,1,1.579018,3,7,2,0,7,2,0
7,0,37,0,0,0,0.6279383,5,1,3.729912,3,7,2,0,7,2,0
8,0,37,0,0,0,2.173213,5,4.298342,3.62592,3,7,2,0,7,2,0
9,0,37,0,0,0,0.7201536,5,1,2.807979,3,7,2,0,7,2,0
11,0,37,0,0,0,0.8279715,5,1,1.730025,2,7,2,0,7,2,0
12,1,37,0,0,0,0.8422738,10,1,1.587018,1,7,2,0,7,2,0
13,0,37,0,0,0,0.8429739,5,1,1.580018,3,7,2,0,7,2,0
7,0,37,0,0,0,0.6278383,5,1,3.730912,3,7,2,0,7,2,0
8,0,37,0,0,0,2.173113,5,4.298342,3.62692,3,7,2,0,7,2,0
9,0,37,0,0,0,0.7200536,5,1,2.808979,3,7,2,0,7,2,0
11,0,37,0,0,0,0.8278714,5,1,1.731025,2,7,2,0,7,2,0
12,1,37,0,0,0,0.8421738,10,1,1.588018,1,7,2,0,7,2,0
13,0,37,0,0,0,0.8428739,5,1,1.581018,3,7,2,0,7,2,0
7,0,37,0,0,0,0.6277382,5,1,3.731912,3,7,2,0,7,2,0
8,0,37,0,0,0,2.173013,5,4.298342,3.627919,3,7,2,0,7,2,0
9,0,37,0,0,0,0.7199535,5,1,2.809979,3,7,2,0,7,2,0
11,0,37,0,0,0,0.8277714,5,1,1.732025,2,7,2,0,7,2,0
12,1,37,0,0,0,0.8420738,10,1,1.589018,1,7,2,0,7,2,0
13,0,37,0,0,0,0.8427739,5,1,1.582018,3,7,2,0,7,2,0
7,0,37,0,0,0,0.6276382,5,1,3.732912,3,7,2,0,7,2,0
8,0,37,0,0,0,2.172913,5,4.298342,3.628919,3,7,2,0,7,2,0
9,0,37,0,0,0,0.7198535,5,1,2.810979,3,7,2,0,7,2,0
11,0,37,0,0,0,0.8276714,5,1,1.733025,2,7,2,0,7,2,0
12,1,37,0,0,0,0.8419738,10,1,1.590018,1,7,2,0,7,2,0
13,0,37,0,0,0,0.8426739,5,1,1.583018,3,7,2,0,7,2,0
7,0,37,0,0,0,0.6275382,5,1,3.733912,3,7,2,0,7,2,0
8,0,37,0,0,0,2.172813,5,4.298342,3.629919,3,7,2,0,7,2,0
9,0,37,0,0,0,0.7197535,5,1,2.811979,3,7,2,0,7,2,0
11,0,37,0,0,0,0.8275714,5,1,1.734025,2,7,2,0,7,2,0
12,1,37,0,0,0,0.8418738,10,1,1.591018,1,7,2,0,7,2,0
13,0,37,0,0,0,0.8425739,5,1,1.584018,3,7,2,0,7,2,0
7,0,37,0,0,0,0.6274382,5,1,3.734912,3,7,2,0,7,2,0
8,0,37,0,0,0,2.172713,5,4.298342,3.630919,3,7,2,0,7,2,0
9,0,37,0,0,0,0.7196535,5,1,2.812979,3,7,2,0,7,2,0
11,0,37,0,0,0,0.8274714,5,1,1.735025,2,7,2,0,7,2,0
12,1,37,0,0,0,0.8417737,10,1,1.592018,1,7,2,0,7,2,0
13,0,37,0,0,0,0.8424739,5,1,1.585018,3,7,2,0,7,2,0
7,0,37,0,0,0,0.6273382,5,1,3.735912,3,7,2,0,7,2,0
8,0,37,0,0,0,2.172613,5,4.298342,3.631919,3,7,2,0,7,2,0
9,0,37,0,0,0,0.7195535,5,1,2.813978,3,7,2,0,7,2,0
11,0,37,0,0,0,0.8273714,5,1,1.736025,2,7,2,0,7,2,0
12,1,37,0,0,0,0.8416737,10,1,1.593018,1,7,2,0,7,2,0
13,0,37,0,0,0,0.8423738,5,1,1.586018,3,7,2,0,7,2,0
7,0,37,0,0,0,0.6272382,5,1,3.736912,3,7,2,0,7,2,0
8,0,37,0,0,0,2.172513,5,4.298342,3.632919,3,7,2,0,7,2,0
9,0,37,0,0,0,0.7194535,5,1,2.814978,3,7,2,0,7,2,0
11,0,37,0,0,0,0.8272713,5,1,1.737025,2,7,2,0,7,2,0
12,1,37,0,0,0,0.8415737,10,1,1.594018,1,7,2,0,7,2,0
13,0,37,0,0,0,0.8422738,5,1,1.587018,3,7,2,0,7,2,0
7,0,37,0,0,0,0.6271381,5,1,3.737911,3,7,2,0,7,2,0
8,0,37,0,0,0,2.172413,5,4.298342,3.633919,3,7,2,0,7,2,0
9,0,37,0,0,0,0.7193534,5,1,2.815978,3,7,2,0,7,2,0
11,0,37,0,0,0,0.8271713,5,1,1.738025,2,7,2,0,7,2,0
12,1,37,0,0,0,0.8414737,10,1,1.595019,1,7,2,0,7,2,0
13,0,37,0,0,0,0.8421738,5,1,1.588018,3,7,2,0,7,2,0
7,0,37,0,0,0,0.6270381,5,1,3.738911,3,7,2,0,7,2,0
8,0,37,0,0,0,2.172313,5,4.298342,3.634919,3,7,2,0,7,2,0
9,0,37,0,0,0,0.7192534,5,1,2.816978,3,7,2,0,7,2,0
11,0,37,0,0,0,0.8270713,5,1,1.739025,2,7,2,0,7,2,0
12,1,37,0,0,0,0.8413737,10,1,1.596019,1,7,2,0,7,2,0
13,0,37,0,0,0,0.8420738,5,1,1.589018,3,7,2,0,7,2,0
7,0,37,0,0,0,0.6269381,5,1,3.739911,3,7,2,0,7,2,0
8,0,37,0,0,0,2.172214,5,4.298342,3.635919,3,7,2,0,7,2,0
9,0,37,0,0,0,0.7191534,5,1,2.817978,3,7,2,0,7,2,0
11,0,37,0,0,0,0.8269713,5,1,1.740025,2,7,2,0,7,2,0
12,1,37,0,0,0,0.8412737,10,1,1.597019,1,7,2,0,7,2,0
13,0,37,0,0,0,0.8419738,5,1,1.590018,3,7,2,0,7,2,0
7,0,37,0,0,0,0.6268381,5,1,3.740911,3,7,2,0,7,2,0
8,0,37,0,0,0,2.172114,5,4.298342,3.636919,3,7,2,0,7,2,0
9,0,37,0,0,0,0.7190534,5,1,2.818978,3,7,2,0,7,2,0
11,0,37,0,0,0,0.8268713,5,1,1.741025,2,7,2,0,7,2,0
12,1,37,0,0,0,0.8411736,10,1,1.598019,1,7,2,0,7,2,0
13,0,37,0,0,0,0.8418738,5,1,1.591018,3,7,2,0,7,2,0
7,0,37,0,0,0,0.6267381,5,1,3.741911,3,7,2,0,7,2,0
8,0,37,0,0,0,2.172014,5,4.298342,3.637919,3,7,2,0,7,2,0
9,0,37,0,0,0,0.7189534,5,1,2.819978,3,7,2,0,7,2,0
11,0,37,0,0,0,0.8267713,5,1,1.742025,2,7,2,0,7,2,0
12,1,37,0,0,0,0.8410736,10,1,1.599019,1,7,2,0,7,2,0
13,0,37,0,0,0,0.8417737,5,1,1.592018,3,7,2,0,7,2,0
7,0,37,0,0,0,0.6266381,5,1,3.742911,3,7,2,0,7,2,0
8,0,37,0,0,0,2.171914,5,4.298342,3.638919,3,7,2,0,7,2,0
9,0,37,0,0,0,0.7188534,5,1,2.820978,3,7,2,0,7,2,0
11,0,37,0,0,0,0.8266712,5,1,1.743025,2,7,2,0,7,2,0
12,1,37,0,0,0,0.8409736,10,1,1.600019,1,7,2,0,7,2,0
13,0,37,0,0,0,0.8416737,5,1,1.593018,3,7,2,0,7,2,0
7,0,37,0,0,0,0.626538,5,1,3.743911,3,7,2,0,7,2,0
8,0,37,0,0,0,2.171814,5,4.298342,3.639919,3,7,2,0,7,2,0
9,0,37,0,0,0,0.7187533,5,1,2.821978,3,7,2,0,7,2,0
11,0,37,0,0,0,0.8265712,5,1,1.744025,2,7,2,0,7,2,0
12,1,37,0,0,0,0.8408736,10,1,1.601019,1,7,2,0,7,2,0
13,0,37,0,0,0,0.8415737,5,1,1.594018,3,7,2,0,7,2,0
7,0,37,0,0,0,0.626438,5,1,3.744911,3,7,2,0,7,2,0
8,0,37,0,0,0,2.171714,5,4.298342,3.640918,3,7,2,0,7,2,0
9,0,37,0,0,0,0.7186533,5,1,2.822978,3,7,2,0,7,2,0
11,0,37,0,0,0,0.8264712,5,1,1.745026,2,7,2,0,7,2,0
12,1,37,0,0,0,0.8407736,10,1,1.602019,1,7,2,0,7,2,0
13,0,37,0,0,0,0.8414737,5,1,1.595019,3,7,2,0,7,2,0
7,0,37,0,0,0,0.626338,5,1,3.745911,3,7,2,0,7,2,0
8,0,37,0,0,0,2.171614,5,4.298342,3.641918,3,7,2,0,7,2,0
9,0,37,0,0,0,0.7185533,5,1,2.823978,3,7,2,0,7,2,0
11,0,37,0,0,0,0.8263712,5,1,1.746026,2,7,2,0,7,2,0
12,1,37,0,0,0,0.8406736,10,1,1.603019,1,7,2,0,7,2,0
13,0,37,0,0,0,0.8413737,5,1,1.596019,3,7,2,0,7,2,0
7,0,37,0,0,0,0.626238,5,1,3.746911,3,7,2,0,7,2,0
8,0,37,0,0,0,2.171514,5,4.298342,3.642918,3,7,2,0,7,2,0
9,0,37,0,0,0,0.7184533,5,1,2.824978,3,7,2,0,7,2,0
11,0,37,0,0,0,0.8262712,5,1,1.747026,2,7,2,0,7,2,0
12,1,37,0,0,0,0.8405735,10,1,1.604019,1,7,2,0,7,2,0
13,0,37,0,0,0,0.8412737,5,1,1.597019,3,7,2,0,7,2,0
7,0,37,0,0,0,0.626138,5,1,3.747911,3,7,2,0,7,2,0
8,0,37,0,0,0,2.171414,5,4.298342,3.643918,3,7,2,0,7,2,0
9,0,37,0,0,0,0.7183533,5,1,2.825978,3,7,2,0,7,2,0
11,0,37,0,0,0,0.8261712,5,1,1.748026,2,7,2,0,7,2,0
12,1,37,0,0,0,0.8404735,10,1,1.605019,1,7,2,0,7,2,0
13,0,37,0,0,0,0.8411736,5,1,1.598019,3,7,2,0,7,2,0
7,0,37,0,0,0,0.626038,5,1,3.748911,3,7,2,0,7,2,0
8,0,37,0,0,0,2.171314,5,4.298342,3.644918,3,7,2,0,7,2,0
9,0,37,0,0,0,0.7182533,5,1,2.826977,3,7,2,0,7,2,0
11,0,37,0,0,0,0.8260711,5,1,1.749026,2,7,2,0,7,2,0
12,1,37,0,0,0,0.8403735,10,1,1.606019,1,7,2,0,7,2,0
13,0,37,0,0,0,0.8410736,5,1,1.599019,3,7,2,0,7,2,0
7,0,37,0,0,0,0.6259379,5,1,3.749911,3,7,2,0,7,2,0
8,0,37,0,0,0,2.171215,5,4.298342,3.645918,3,7,2,0,7,2,0
9,0,37,0,0,0,0.7181532,5,1,2.827977,3,7,2,0,7,2,0
11,0,37,0,0,0,0.8259711,5,1,1.750026,2,7,2,0,7,2,0
12,1,37,0,0,0,0.8402735,10,1,1.607019,1,7,2,0,7,2,0
13,0,37,0,0,0,0.8409736,5,1,1.600019,3,7,2,0,7,2,0
7,0,37,0,0,0,0.6258379,5,1,3.750911,3,7,2,0,7,2,0
8,0,37,0,0,0,2.171115,5,4.298342,3.646918,3,7,2,0,7,2,0
9,0,37,0,0,0,0.7180532,5,1,2.828977,3,7,2,0,7,2,0
11,0,37,0,0,0,0.8258711,5,1,1.751026,2,7,2,0,7,2,0
12,1,37,0,0,0,0.8401735,10,1,1.608019,1,7,2,0,7,2,0
13,0,37,0,0,0,0.8408736,5,1,1.601019,3,7,2,0,7,2,0
7,0,37,0,0,0,0.6257379,5,1,3.75191,3,7,2,0,7,2,0
8,0,37,0,0,0,2.171015,5,4.298342,3.647918,3,7,2,0,7,2,0
9,0,37,0,0,0,0.7179532,5,1,2.829977,3,7,2,0,7,2,0
11,0,37,0,0,0,0.8257711,5,1,1.752026,2,7,2,0,7,2,0
12,1,37,0,0,0,0.8400735,10,1,1.609019,1,7,2,0,7,2,0
13,0,37,0,0,0,0.8407736,5,1,1.602019,3,7,2,0,7,2,0
7,0,37,0,0,0,0.6256379,5,1,3.75291,3,7,2,0,7,2,0
8,0,37,0,0,0,2.170915,5,4.298342,3.648918,3,7,2,0,7,2,0
9,0,37,0,0,0,0.7178532,5,1,2.830977,3,7,2,0,7,2,0
11,0,37,0,0,0,0.8256711,5,1,1.753026,2,7,2,0,7,2,0
12,1,37,0,0,0,0.8399734,10,1,1.610019,1,7,2,0,7,2,0
13,0,37,0,0,0,0.8406736,5,1,1.603019,3,7,2,0,7,2,0
7,0,37,0,0,0,0.6255379,5,1,3.75391,3,7,2,0,7,2,0
8,0,37,0,0,0,2.170815,5,4.298342,3.649918,3,7,2,0,7,2,0
9,0,37,0,0,0,0.7177532,5,1,2.831977,3,7,2,0,7,2,0
11,0,37,0,0,0,0.8255711,5,1,1.754026,2,7,2,0,7,2,0
12,1,37,0,0,0,0.8398734,10,1,1.611019,1,7,2,0,7,2,0
13,0,37,0,0,0,0.8405735,5,1,1.604019,3,7,2,0,7,2,0
7,0,37,0,0,0,0.6254379,5,1,3.75491,3,7,2,0,7,2,0
8,0,37,0,0,0,2.170715,5,4.298342,3.650918,3,7,2,0,7,2,0
9,0,37,0,0,0,0.7176532,5,1,2.832977,3,7,2,0,7,2,0
11,0,37,0,0,0,0.825471,5,1,1.755026,2,7,2,0,7,2,0
12,1,37,0,0,0,0.8397734,10,1,1.612019,1,7,2,0,7,2,0
13,0,37,0,0,0,0.8404735,5,1,1.605019,3,7,2,0,7,2,0
7,0,37,0,0,0,0.6253378,5,1,3.75591,3,7,2,0,7,2,0
8,0,37,0,0,0,2.170615,5,4.298342,3.651918,3,7,2,0,7,2,0
9,0,37,0,0,0,0.7175531,5,1,2.833977,3,7,2,0,7,2,0
11,0,37,0,0,0,0.825371,5,1,1.756026,2,7,2,0,7,2,0
12,1,37,0,0,0,0.8396734,10,1,1.613019,1,7,2,0,7,2,0
13,0,37,0,0,0,0.8403735,5,1,1.606019,3,7,2,0,7,2,0
7,0,37,0,0,0,0.6252378,5,1,3.75691,3,7,2,0,7,2,0
8,0,37,0,0,0,2.170515,5,4.298342,3.652918,3,7,2,0,7,2,0
9,0,37,0,0,0,0.7174531,5,1,2.834977,3,7,2,0,7,2,0
11,0,37,0,0,0,0.825271,5,1,1.757026,2,7,2,0,7,2,0
12,1,37,0,0,0,0.8395734,10,1,1.614019,1,7,2,0,7,2,0
13,0,37,0,0,0,0.8402735,5,1,1.607019,3,7,2,0,7,2,0
7,0,37,0,0,0,0.6251378,5,1,3.75791,3,7,2,0,7,2,0
8,0,37,0,0,0,2.170415,5,4.298342,3.653918,3,7,2,0,7,2,0
9,0,37,0,0,0,0.7173531,5,1,2.835977,3,7,2,0,7,2,0
11,0,37,0,0,0,0.825171,5,1,1.758026,2,7,2,0,7,2,0
12,1,37,0,0,0,0.8394734,10,1,1.615019,1,7,2,0,7,2,0
13,0,37,0,0,0,0.8401735,5,1,1.608019,3,7,2,0,7,2,0
7,0,37,0,0,0,0.6250378,5,1,3.75891,3,7,2,0,7,2,0
8,0,37,0,0,0,2.170316,5,4.298342,3.654917,3,7,2,0,7,2,0
9,0,37,0,0,0,0.7172531,5,1,2.836977,3,7,2,0,7,2,0
11,0,37,0,0,0,0.825071,5,1,1.759026,2,7,2,0,7,2,0
12,1,37,0,0,0,0.8393734,10,1,1.616019,1,7,2,0,7,2,0
13,0,37,0,0,0,0.8400735,5,1,1.609019,3,7,2,0,7,2,0
7,0,37,0,0,0,0.6249378,5,1,3.75991,3,7,2,0,7,2,0
8,0,37,0,0,0,2.170216,5,4.298342,3.655917,3,7,2,0,7,2,0
9,0,37,0,0,0,0.7171531,5,1,2.837977,3,7,2,0,7,2,0
11,0,37,0,0,0,0.824971,5,1,1.760026,2,7,2,0,7,2,0
12,1,37,0,0,0,0.8392733,10,1,1.61702,1,7,2,0,7,2,0
13,0,37,0,0,0,0.8399734,5,1,1.610019,3,7,2,0,7,2,0
7,0,37,0,0,0,0.6248378,5,1,3.76091,3,7,2,0,7,2,0
8,0,37,0,0,0,2.170116,5,4.298342,3.656917,3,7,2,0,7,2,0
9,0,37,0,0,0,0.7170531,5,1,2.838977,3,7,2,0,7,2,0
11,0,37,0,0,0,0.8248709,5,1,1.761026,2,7,2,0,7,2,0
12,1,37,0,0,0,0.8391733,10,1,1.61802,1,7,2,0,7,2,0
13,0,37,0,0,0,0.8398734,5,1,1.611019,3,7,2,0,7,2,0
7,0,37,0,0,0,0.6247377,5,1,3.76191,3,7,2,0,7,2,0
8,0,37,0,0,0,2.170016,5,4.298342,3.657917,3,7,2,0,7,2,0
9,0,37,0,0,0,0.716953,5,1,2.839977,3,7,2,0,7,2,0
11,0,37,0,0,0,0.8247709,5,1,1.762026,2,7,2,0,7,2,0
12,1,37,0,0,0,0.8390733,10,1,1.61902,1,7,2,0,7,2,0
13,0,37,0,0,0,0.8397734,5,1,1.612019,3,7,2,0,7,2,0
7,0,37,0,0,0,0.6246377,5,1,3.76291,3,7,2,0,7,2,0
8,0,37,0,0,0,2.169916,5,4.298342,3.658917,3,7,2,0,7,2,0
9,0,37,0,0,0,0.716853,5,1,2.840976,3,7,2,0,7,2,0
11,0,37,0,0,0,0.8246709,5,1,1.763026,2,7,2,0,7,2,0
12,1,37,0,0,0,0.8389733,10,1,1.62002,1,7,2,0,7,2,0
13,0,37,0,0,0,0.8396734,5,1,1.613019,3,7,2,0,7,2,0
7,0,37,0,0,0,0.6245377,5,1,3.76391,3,7,2,0,7,2,0
8,0,37,0,0,0,2.169816,5,4.298342,3.659917,3,7,2,0,7,2,0
9,0,37,0,0,0,0.716753,5,1,2.841976,3,7,2,0,7,2,0
11,0,37,0,0,0,0.8245709,5,1,1.764026,2,7,2,0,7,2,0
12,1,37,0,0,0,0.8388733,10,1,1.62102,1,7,2,0,7,2,0
13,0,37,0,0,0,0.8395734,5,1,1.614019,3,7,2,0,7,2,0
7,0,37,0,0,0,0.6244377,5,1,3.76491,3,7,2,0,7,2,0
8,0,37,0,0,0,2.169716,5,4.298342,3.660917,3,7,2,0,7,2,0
9,0,37,0,0,0,0.716653,5,1,2.842976,3,7,2,0,7,2,0
11,0,37,0,0,0,0.8244709,5,1,1.765026,2,7,2,0,7,2,0
12,1,37,0,0,0,0.8387733,10,1,1.62202,1,7,2,0,7,2,0
13,0,37,0,0,0,0.8394734,5,1,1.615019,3,7,2,0,7,2,0
7,0,37,0,0,0,0.6243377,5,1,3.765909,3,7,2,0,7,2,0
8,0,37,0,0,0,2.169616,5,4.298342,3.661917,3,7,2,0,7,2,0
9,0,37,0,0,0,0.716553,5,1,2.843976,3,7,2,0,7,2,0
11,0,37,0,0,0,0.8243709,5,1,1.766026,2,7,2,0,7,2,0
12,1,37,0,0,0,0.8386732,10,1,1.62302,1,7,2,0,7,2,0
13,0,37,0,0,0,0.8393734,5,1,1.616019,3,7,2,0,7,2,0
7,0,37,0,0,0,0.6242377,5,1,3.766909,3,7,2,0,7,2,0
8,0,37,0,0,0,2.169516,5,4.298342,3.662917,3,7,2,0,7,2,0
9,0,37,0,0,0,0.716453,5,1,2.844976,3,7,2,0,7,2,0
11,0,37,0,0,0,0.8242708,5,1,1.767027,2,7,2,0,7,2,0
12,1,37,0,0,0,0.8385732,10,1,1.62402,1,7,2,0,7,2,0
13,0,37,0,0,0,0.8392733,5,1,1.61702,3,7,2,0,7,2,0
7,0,37,0,0,0,0.6241376,5,1,3.767909,3,7,2,0,7,2,0
8,0,37,0,0,0,2.169416,5,4.298342,3.663917,3,7,2,0,7,2,0
9,0,37,0,0,0,0.7163529,5,1,2.845976,3,7,2,0,7,2,0
11,0,37,0,0,0,0.8241708,5,1,1.768027,2,7,2,0,7,2,0
12,1,37,0,0,0,0.8384732,10,1,1.62502,1,7,2,0,7,2,0
13,0,37,0,0,0,0.8391733,5,1,1.61802,3,7,2,0,7,2,0
7,0,37,0,0,0,0.6240376,5,1,3.768909,3,7,2,0,7,2,0
8,0,37,0,0,0,2.169317,5,4.298342,3.664917,3,7,2,0,7,2,0
9,0,37,0,0,0,0.7162529,5,1,2.846976,3,7,2,0,7,2,0
11,0,37,0,0,0,0.8240708,5,1,1.769027,2,7,2,0,7,2,0
12,1,37,0,0,0,0.8383732,10,1,1.62602,1,7,2,0,7,2,0
13,0,37,0,0,0,0.8390733,5,1,1.61902,3,7,2,0,7,2,0
7,0,37,0,0,0,0.6239376,5,1,3.769909,3,7,2,0,7,2,0
8,0,37,0,0,0,2.169217,5,4.298342,3.665917,3,7,2,0,7,2,0
9,0,37,0,0,0,0.7161529,5,1,2.847976,3,7,2,0,7,2,0
11,0,37,0,0,0,0.8239708,5,1,1.770027,2,7,2,0,7,2,0
12,1,37,0,0,0,0.8382732,10,1,1.62702,1,7,2,0,7,2,0
13,0,37,0,0,0,0.8389733,5,1,1.62002,3,7,2,0,7,2,0
7,0,37,0,0,0,0.6238376,5,1,3.770909,3,7,2,0,7,2,0
8,0,37,0,0,0,2.169117,5,4.298342,3.666917,3,7,2,0,7,2,0
9,0,37,0,0,0,0.7160529,5,1,2.848976,3,7,2,0,7,2,0
11,0,37,0,0,0,0.8238708,5,1,1.771027,2,7,2,0,7,2,0
12,1,37,0,0,0,0.8381732,10,1,1.62802,1,7,2,0,7,2,0
13,0,37,0,0,0,0.8388733,5,1,1.62102,3,7,2,0,7,2,0
7,0,37,0,0,0,0.6237376,5,1,3.771909,3,7,2,0,7,2,0
8,0,37,0,0,0,2.169017,5,4.298342,3.667917,3,7,2,0,7,2,0
9,0,37,0,0,0,0.7159529,5,1,2.849976,3,7,2,0,7,2,0
11,0,37,0,0,0,0.8237708,5,1,1.772027,2,7,2,0,7,2,0
12,1,37,0,0,0,0.8380731,10,1,1.62902,1,7,2,0,7,2,0
13,0,37,0,0,0,0.8387733,5,1,1.62202,3,7,2,0,7,2,0
7,0,37,0,0,0,0.6236376,5,1,3.772909,3,7,2,0,7,2,0
8,0,37,0,0,0,2.168917,5,4.298342,3.668916,3,7,2,0,7,2,0
9,0,37,0,0,0,0.7158529,5,1,2.850976,3,7,2,0,7,2,0
11,0,37,0,0,0,0.8236707,5,1,1.773027,2,7,2,0,7,2,0
12,1,37,0,0,0,0.8379731,10,1,1.63002,1,7,2,0,7,2,0
13,0,37,0,0,0,0.8386732,5,1,1.62302,3,7,2,0,7,2,0
7,0,37,0,0,0,0.6235375,5,1,3.773909,3,7,2,0,7,2,0
8,0,37,0,0,0,2.168817,5,4.298342,3.669916,3,7,2,0,7,2,0
9,0,37,0,0,0,0.7157528,5,1,2.851976,3,7,2,0,7,2,0
11,0,37,0,0,0,0.8235707,5,1,1.774027,2,7,2,0,7,2,0
12,1,37,0,0,0,0.8378731,10,1,1.63102,1,7,2,0,7,2,0
13,0,37,0,0,0,0.8385732,5,1,1.62402,3,7,2,0,7,2,0
7,0,37,0,0,0,0.6234375,5,1,3.774909,3,7,2,0,7,2,0
8,0,37,0,0,0,2.168717,5,4.298342,3.670916,3,7,2,0,7,2,0
9,0,37,0,0,0,0.7156528,5,1,2.852976,3,7,2,0,7,2,0
11,0,37,0,0,0,0.8234707,5,1,1.775027,2,7,2,0,7,2,0
12,1,37,0,0,0,0.8377731,10,1,1.63202,1,7,2,0,7,2,0
13,0,37,0,0,0,0.8384732,5,1,1.62502,3,7,2,0,7,2,0
7,0,37,0,0,0,0.6233375,5,1,3.775909,3,7,2,0,7,2,0
8,0,37,0,0,0,2.168617,5,4.298342,3.671916,3,7,2,0,7,2,0
9,0,37,0,0,0,0.7155528,5,1,2.853976,3,7,2,0,7,2,0
11,0,37,0,0,0,0.8233707,5,1,1.776027,2,7,2,0,7,2,0
12,1,37,0,0,0,0.8376731,10,1,1.63302,1,7,2,0,7,2,0
13,0,37,0,0,0,0.8383732,5,1,1.62602,3,7,2,0,7,2,0
7,0,37,0,0,0,0.6232375,5,1,3.776909,3,7,2,0,7,2,0
8,0,37,0,0,0,2.168517,5,4.298342,3.672916,3,7,2,0,7,2,0
9,0,37,0,0,0,0.7154528,5,1,2.854975,3,7,2,0,7,2,0
11,0,37,0,0,0,0.8232707,5,1,1.777027,2,7,2,0,7,2,0
12,1,37,0,0,0,0.8375731,10,1,1.63402,1,7,2,0,7,2,0
13,0,37,0,0,0,0.8382732,5,1,1.62702,3,7,2,0,7,2,0
